bin_left,bin_right,bin_center,count,density
-3.740316145501607,-3.601808675747081,-3.6710624106243444,1,0.008130436056062073
-3.601808675747081,-3.463301205992555,-3.532554940869818,1,0.008130436056062073
-3.463301205992555,-3.324793736238029,-3.394047471115292,4,0.03252174422424829
-3.324793736238029,-3.1862862664835028,-3.2555400013607656,1,0.008130436056062073
-3.1862862664835028,-3.0477787967289762,-3.1170325316062395,2,0.016260872112124094
-3.0477787967289762,-2.90927132697445,-2.9785250618517134,1,0.008130436056062073
-2.90927132697445,-2.770763857219924,-2.840017592097187,1,0.008130436056062073
-2.770763857219924,-2.632256387465398,-2.701510122342661,0,0.0
-2.632256387465398,-2.493748917710872,-2.5630026525881346,0,0.0
-2.493748917710872,-2.3552414479563457,-2.424495182833609,1,0.008130436056062073
-2.3552414479563457,-2.2167339782018196,-2.2859877130790824,3,0.02439130816818622
-2.2167339782018196,-2.078226508447293,-2.1474802433245563,2,0.016260872112124094
-2.078226508447293,-1.9397190386927672,-2.0089727735700302,5,0.04065218028031043
-1.9397190386927672,-1.8012115689382409,-1.8704653038155041,6,0.04878261633637236
-1.8012115689382409,-1.6627040991837148,-1.7319578340609778,7,0.056913052392434514
-1.6627040991837148,-1.5241966294291887,-1.5934503643064517,12,0.09756523267274488
-1.5241966294291887,-1.3856891596746626,-1.4549428945519256,6,0.04878261633637244
-1.3856891596746626,-1.2471816899201364,-1.3164354247973995,12,0.09756523267274488
-1.2471816899201364,-1.1086742201656103,-1.1779279550428734,17,0.13821741295305523
-1.1086742201656103,-0.9701667504110842,-1.0394204852883473,13,0.10569566872880695
-0.9701667504110842,-0.8316592806565577,-0.900913015533821,13,0.10569566872880662
-0.8316592806565577,-0.6931518109020316,-0.7624055457792946,21,0.17073915717730354
-0.6931518109020316,-0.5546443411475055,-0.6238980760247685,31,0.25204351773792427
-0.5546443411475055,-0.4161368713929794,-0.48539060627024244,28,0.22765220956973806
-0.4161368713929794,-0.2776294016384533,-0.34688313651571634,44,0.35773918646673125
-0.2776294016384533,-0.13912193188392719,-0.20837566676119024,67,0.5447392157561589
-0.13912193188392719,-0.0006144621294010832,-0.06986819700666413,78,0.6341740123728418
-0.0006144621294010832,0.13789300762512546,0.06863927274786219,93,0.7561305532137704
0.13789300762512546,0.2764004773796511,0.2071467425023883,128,1.0406958151759487
0.2764004773796511,0.41490794713417767,0.3456542122569144,90,0.7317392450455843
0.41490794713417767,0.5534154168887033,0.4841616820114405,75,0.6097827042046575
0.5534154168887033,0.6919228866432299,0.6226691517659666,36,0.2926956980182337
0.6919228866432299,0.8304303563977564,0.7611766215204931,16,0.13008697689699275
0.8304303563977564,0.9689378261522821,0.8996840912750192,12,0.0975652326727452
0.9689378261522821,1.1074452959068086,1.0381915610295454,8,0.06504348844849638
1.1074452959068086,1.2459527656613343,1.1766990307840715,9,0.07317392450455888
1.2459527656613343,1.3844602354158608,1.3152065005385976,5,0.04065218028031024
1.3844602354158608,1.5229677051703865,1.4537139702931237,5,0.04065218028031049
1.5229677051703865,1.661475174924913,1.5922214400476498,6,0.04878261633637228
1.661475174924913,1.7999826446794387,1.7307289098021759,7,0.056913052392434695
1.7999826446794387,1.9384901144339652,1.869236379556702,2,0.016260872112124094
1.9384901144339652,2.076997584188492,2.0077438493112285,1,0.008130436056062047
2.076997584188492,2.2155050539430174,2.1462513190657546,3,0.0243913081681863
2.2155050539430174,2.354012523697544,2.2847587888202807,4,0.03252174422424819
2.354012523697544,2.4925199934520696,2.423266258574807,4,0.032521744224248396
2.4925199934520696,2.631027463206596,2.561773728329333,1,0.008130436056062047
2.631027463206596,2.769534932961122,2.700281198083859,2,0.016260872112124198
2.769534932961122,2.9080424027156484,2.838788667838385,1,0.008130436056062047
2.9080424027156484,3.046549872470175,2.9772961375929117,0,0.0
3.046549872470175,3.1850573422247006,3.1158036073474378,1,0.008130436056062099
3.1850573422247006,3.323564811979227,3.254311077101964,0,0.0
3.323564811979227,3.462072281733753,3.39281854685649,0,0.0
3.462072281733753,3.6005797514882794,3.531326016611016,0,0.0
3.6005797514882794,3.739087221242805,3.669833486365542,0,0.0
3.739087221242805,3.8775946909973316,3.8083409561200683,0,0.0
3.8775946909973316,4.016102160751858,3.946848425874595,1,0.008130436056062047
4.016102160751858,4.154609630506384,4.085355895629121,0,0.0
4.154609630506384,4.293117100260909,4.223863365383647,0,0.0
4.293117100260909,4.431624570015437,4.362370835138173,0,0.0
4.431624570015437,4.5701320397699625,4.5008783048927,0,0.0
4.5701320397699625,4.708639509524488,4.639385774647225,1,0.008130436056062099
